ac_id_09,booth_id_14,booth_name_14,address_14,parts_14,village_14,ward_14,revenue_14,court_14,thana_14,tehsil_14,district_14,pincode_14,pc_id_09,pc_name_09,pc_reserved_09,ac_name_14,ac_reserved_14
7,205,"206 - दराजपुर","राजकीय प्राथमिक पाठशाला, दराजपुर","1: ग्रामदराज़पुर ह.न.: 434 माना 1 से 73-2: ग्रामक्रलांपुर माना 01 से 95","दराजपुर",43,"भम्भौली","मुस्तफाबाद","छप्पर","जगाधरी","यमुनानगर",133103,1,Ambala,SC,Sadhaura,SC
7,206,"2 0 6 … स्यदृलबा'","राजकीय वरिष्ट माध्यमिक पाठशाला, स्यालबा","1: ग्रामस्यालबा ह.न.: 460 माना 1 से 101ख","स्यमृलबा'",46,"हंगोली","मुस्तफाबाद","छप्पर","जगाधरी","यमुनानगर",133103,1,Ambala,SC,Sadhaura,SC
8,1,"1 - इबाहीमपुर","राजकीय प्राथमिक पाठशाला, इबाहीमपुर","1: ग्रामइब्राहीमपुर ह.न.: 26 माना 1 से (29","ताहरपुर कलां",22,"ताहरपुर कलां","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,2,"2 - ताहरपुरकलां","राजकीय उच्चविधालय, ताहरपुरकलां (बांया भाग)",": ग्रामताहरपुरक्रलां ह.न.: 22 माना 1/1 से (23--: साम भगवानगढ़उर्फबनसतौर माना 1 से 4-: ग्रामताहरी माना 2 से 58--: भू/महैदरपुर माना 01 से 45--: साम खोल फतेहगढ (वेचिराग)","ताहरपुर कलां",22,"ताहरपुर कलां","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,3,"3 - ताहरपुरकलां","राजकीय उच्चविधालय, ताहरपुरकलां (बांया भागा","1: ग्रामताहरपुरक्रलां ह.न.: 22 माना 15 से 287-2: साम बीड ताहरपुर (वेचिराग)-3: साम जंगल मेहरनीवाला (वेचिराग)","ताहरपुर कलां",22,"ताहरपुर कलां","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,4,"4 - डारपुर","राजकीय माध्यमिक पाठशाला, डारपुर","1: ग्रामडारपुर ह.न.: 17 माना 1 से 244-2: साम खोल डारपुर (वेचिराग)","डारपुर",7,"डारपुर","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,5,"6 - जाटांवाला","राजकीय प्राथमिक पाठशाला, जाटांवाला","1: ग्रामजाटांवाला ह.न.: (8 माना 1 से (20","जाटांवाला",8,"खिंज़राबाद","खिंज़राबाद","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,6,"6 - कांसली","राजकीय माध्यमिक पाठशाला, कांसली","1: ग्रामकांसलीं ह.न.: 11 माना 01 से 94-2: ग्रामविकन माना 01 से 57","कांसली",,"डारपुर","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,7,"7 - क्लेसर","राजकीय उच्चविधालय, कलेसर (बांया भाग)","1: ग्रामकलेप्तर ह.न.: 1 माना 3 से (85-2: साम जंगल कलेसर (वेचिराग) माना 8/4 से 110","कलेसर",,"खिंज़री","खिंज़राबाद","खिंज़राबाद","छछरौली","यमुनानगर",135106,1,Ambala,SC,Jagadhri,""
8,8,"8 - क्लेसर","राजकीय उच्चविधालय, कलेसर (बांया भागा","1: ग्रामकलेप्तर ह.न.: 1 माना 1 से 222/42","खिलांवाला",,"खिंज़री","खिंज़राबाद","खिंज़राबाद","छछरौली","यमुनानगर",135106,1,Ambala,SC,Jagadhri,""
8,9,"9 - खिंलांवाला","राजकीय माध्यमिक पाठशाला, खिलांवाला","1: ग्रामखिंलांवाला ह.न.: 1 माना 1 से 177ऐ-2: ग्राममेचूवाला माना 1 से (66","खिलांवाला",,"डारपुर","छछरौली","खिंज़राबाद","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,10,"10 … शहजमृर्दवाला'","राजकीय मप्रत्मेक पाठशाला, शहजा'र्दवाला'","1: ग्रामशहजादवाला ह.न.: (6 माना त्22क से 340--2: ग्रामबनियावाला माना 1 से 54-3: ग्रामनत्थनपुर माना 1 से 6","शहजदृर्दवाला'",6,"डारपुर","छछरौली","खिंज़राबाद","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,11,"1 1 - सित्पेया९वाला","राजकीय माध्यमिक पाठशाला, सिपिमांवाला",": ग्रामप्तीपियांवाला ह.न.: 20 माना 1 से 131-: ग्रामचुहड़पुरमंगलसिंह माना 01 से 51--: ग्रामशहाबुदीनपुरक्रलां माना 2 से 8--: साम शहाबुदीनपुर खुर्द माना 1 से 4--: ग्रामफकींरमाज़रा माना 1 से 38-८ग्रामबच्चों माना 1 से 11--: साम यारा (वेचिराग)","सीत्पेया९वाला",2,"ताहरपुर कलां","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,12,"12 - मुकारबपुर","राजकीय मप्रत्मेक पाठशाला, मुकारबपुर","1: ग्राममुकारबपुर ह.न.: 181 माना 1 से 125ख-2: ग्रामढाक्रवाला माना 1 से (04","मुकारबपुर",8,"ताहरपुर कलां","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,13,"13 - दौलतपुर","राजकीय मप्रत्मेक पाठशाला, दौलतपुर","1 : साम दौलतपुर ह.न.: (80 माना 3 से 74","दौलतपुर",8,"कोट","छछरौली","खिंज़राबाद","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,14,"14 - टिब्बी राईया","राजकीय माध्यमिक पाठशाला, टिब्बी राईया","1: ग्रामटिब्बीराईयां ह.न.: 179 माना 2 से (79/9","टिब्बी राईयां",7,"कोट","छछरौली","खिंज़राबाद","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,15,"15 … भंगेडा","राजकीय प्राथमिक पाठशाला, बागपत","1: ग्रामभंगेडा ह.न.: 9 माना 1 से 230घ-2: साम मुजाफ़त खुर्द माना 01 से 63","भंगेडा",9,"डारपुर","छछरौली","खिंज़राबाद","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,16,"16 … बागपत","राजकीय प्राथमिक पाठशाला, बागपत","1 : साम बागपत ह.न.: 9 माना 173 से 2222,-2: ग्रामभंगेडी ह.न.: 9 माना (46 से 264","भंगेडा",9,"डारपुर","छछरौली","खिंज़राबाद","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,17,"17 … खिजरी","राजकीय माध्यमिक पाठशाला, खिज़री","1: ग्रामखिज़री ह.न.: 8 माना 1 से 443","खिजरी",8,"खिजरी","खिंज़राबाद","खिंज़राबाद","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,18,"18 - नगलपत्ती मिलक","राजकीय माध्यमिक पाठशाला, नगलपत्ती मिलक","1 : साम नगलपत्ती मिलक ह.न.: 5 माना 1 से 666--2: ग्रामचक्रबाट माना 1 से 4-3: साम चक्रबाबा साहब सिह (वेचिराग)","नगलपत्ती मिलक",5,"खिंज़री","खिंज़राबाद","खिंज़राबाद","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,19,"19 - अराईयावाला","राजकीय माध्यमिक पाठशाला, अराईयावाला-(बांया भाग)","1: ग्रामअराईयांवाला माना व्हा 93 से 4202","अराईयांवाला",4,"खिंज़री","खिंज़राबाद","खिंज़राबाद","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,20,"20 - अराईयावाला","राजकीय माध्यमिक पाठशाला, अराईयावाला-(बांया भाग)","1: ग्रामअराईयांवाला ह.न.: 4 माना 20/4 से 296/3","अराईयांवाला",4,"खिंज़री","खिंज़राबाद","खिंज़राबाद","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,21,"24 - ताजेवाला","राजकीय माध्यमिक पाठशाला, ताजेवाला (दांया-भाग)","1: ग्रामताजेवाला ह.न.: 3 माना 1 से (64","ताजेवाला",3,"खिंज़राबाद","खिंज़राबाद","खिंज़राबाद","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,22,"22 - ताजेवाला","राजकीय माध्यमिक पाठशाला, ताजेवाला (बांया-भाग)","1: ग्रामताजेवाला ह.न.: 3 माना 151 से 905-2: सामवेलीभूबवेचिराग माना (93 से 240","ताजेवाला",3,"खिंज़राबाद","खिंज़राबाद","खिंज़राबाद","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,23,"23 - बहादुरपुर","राजकीय मप्रत्मेक पाठशाला, बहादुरपुर","1: भू/मबहादुरपुर ह.न.: (64 माना 1 से 118क","बहादुरपुर",64,"खिंज़राबाद","खिंज़राबाद","खिंज़राबाद","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,24,"24 - खिजराबाद","राजकीय वरिष्ट माध्यमिक पाठशाला, खिजराबाद-(बांया भाग)","1 : साम खिज़राबाद ब्लाक न. 1 ह.न.: (65 माना 1 से 283","खिजराबाद",6,"खिजराबाद","खिजराबाद","खिजराबाद","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,25,"26 - खिजराबाद","राजकीय वरिष्ट माध्यमिक पाठशाला, खिजराबाद-(मध्य भाग)","1 : साम खिज़राबाद ब्लाक न. 1 ह.न.: (65 माना 01 से 546-2: साम खिज़राबाद ब्लाक न. 2 ह.न.: (65 माना 1 से 242","खिजराबाद",6,"खिजराबाद","खिजराबाद","खिजराबाद","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,26,"26 - खिजराबाद","राजकीय वरिष्ट माध्यमिक पाठशाला, खिजराबाद-(बांया भाग)","1 : साम खिज़राबाद ब्लाक न. 2 ह.न.: (65 माना 56 से 344/2","खिजराबाद",6,"खिजराबाद","खिजराबाद","खिजराबाद","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,27,"27 - किशनपुरा","राजकीय मप्रत्मेक पाठशाला, किशनपुरा (बांया-भाग)","1 : साम किशनपुरा ह.न.: 167 माना 1 से 307","किशनपुरा",6,"किशनपुरा","खिंज़राबाद","खिंज़राबाद","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,28,"28 - किशनपुरा","राजकीय प्राथमिक पाठशाला, कुटीपुर","1 : साम किशनपुरा (अंशत८) आबादी कुटीपुर ह.न.: 167 माना 1 से 984/4","किशनपुरा",6,"किशनपुरा","खिंज़राबाद","खिंज़राबाद","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,29,"29 … तिहमो","राजकीय माध्यमिक पाठशाला, तिहमो","1: ग्रामतिहमो ह.न.: 174 माना 2 से (43-2: ग्रामलिहासाबाद माना 1 से 38","तिहमो",74,"चुहडपुर कलां","खिंज़राबाद","खिंज़राबाद","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,30,"3 0 - मुजाफत कलां","राजकीय मप्रत्मेक पाठशाला, मुजाफत कलां-(बांया भाग)","1: ग्राममुजाफ़तक्रलां ह.न.: (66 माना 0 से 98","मुजाफत कलां",6,"खिंज़राबाद","खिंज़राबाद","छछरौली","छछरौली","यमुनानगर",135106,1,Ambala,SC,Jagadhri,""
8,31,"3 1 - मुजाफत कलां","राजकीय मप्रत्मेक पाठशाला, मुजाफत कलां-(बांया भाग)","1: ग्राममुजाफ़तक्रलां ह.न.: (66 माना 26/4 से 484","मुजाफत कलां",6,"खिंज़राबाद","खिंज़राबाद","छछरौली","छछरौली","यमुनानगर",135106,1,Ambala,SC,Jagadhri,""
8,32,"32 … बकरवमृला'","राजकीय उच्च विधालय, बकरवाला (दांया भाग)","1: ग्रामबक्ररवाला ह.न.: 177 माना 1 से 40844","बकरवाला'",7,"किशनपुरा","खिंज़राबाद","खिंज़राबाद","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,33,"33 … बकरवमृला'","राजकीय उच्च विधालय, बकरवाला (बांया भाग)","1: ग्रामबक्ररवाला ह.न.: 177 माना 111 से (99","बकरवाला'",7,"किशनपुरा","खिंज़राबाद","खिंज़राबाद","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,34,"34 - हाज्जिपुर खुर्द","राजकीय प्राथमिक पाठशाला, हापिज्जपुर खुर्द","1: ग्रामहाफिज़पुरखुर्द ह.न.: 173 माना 1 से 87-2: ग्रामहाफजी माना 1 से 20/4","हास्जिपुर खुर्द",7,"याकूबपुर","छछरौली","खिंज़राबाद","छछरौली","यमुनानगर",135106,1,Ambala,SC,Jagadhri,""
8,35,"36 - लेदा खादर","राजकीय मप्रत्मेक पाठशाला, लेदा खादर","1 : साम लेदा खादर ह.न.: (90 माना 1 से 96","लेदा खादर",9,"लेदी","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,36,"36 - कोटडा काहन सिह","राजकीय प्राथमिक पाठशाला, कीटडा काहन सिंह","1 : साम कोटडा काहन सिंह ह.न.: (89 माना 1 से 57-2: सामर्मदबलीवाला माना 1 से 64","कोटडा काहन सिह",8,"खिंज़राबाद","खिंज़राबाद","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,37,"37 - कोट सरकारी","राजकीय प्राथमिक पाठशाला, कोट सरकारी","1: ग्रामकोटसरकारी ह.न.: (88 माना 1 से 86","कोट सरकारी",8,"कोट","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,38,"38 - कोट मुस्तरका","राजकीय प्राथमिक पाठशाला, कोट मुस्तरका","1: ग्रामकोटमुस्तरका ह.न.: (84 माना 01 से (64","कोट मुस्तरका",84,"कोट","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,39,"39 - कोट बसावा सिंह","राजकीय वरिष्ट माध्यमिक पाठशाला, कोट-बसावासिंह","1: ग्रामकोटबसावासिंह ह.न.: (85 माना 1 से 170-2: साम अहमद माजरा माना 1 से 139क","कोट बसावा सिह",85,"कोट","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,40,"40 - राभगढ़ उर्फ अर्जुनमाजरां","राजकीय प्राथमिक पाठशाला, राभगढ़ उर्फ-अर्जुनमाज़रा","1: साम रामगढ उर्फ अर्जुन माजरा और मानीषुर ह.न.: (86 माना 1 से 1 13ख","रामगढ उर्फ अर्जुन माजरा",8,"कोट","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,41,"44 … लेदी","राजकीय उच्च विधालय, लेदी (दांया भाग)","1: ग्रामलेदी ह.न.: 224 माना 1 से 136क","लेदी",22,"लेदी","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,42,"42 … लेदी","राजकीय उच्च विधालय, लेदी (बांया भाग)","1: सामदादुपुरजाहां ह.न.: 222 माना 1 से (09","दादुपुर जानां",222,"कोट","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,43,"43 … तोपों","राजकीय प्राथमिक पाठशाला, लोपों","1: ग्रामलोपों ह.न.: 249 माना 01 से 4097","तोपों",2,"लेदी","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,44,"44 - तिहानों","राजकीय मप्रत्मेक पाठशाला, तिहानों","1: सामतिहानों ह.न.: 248 माना 1 से 65क-2: साम सलेमपुर खादर माना 01 से 85","तिहानो",2,"बलौली","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,45,"46 … हडोली","राजकीय माध्यमिक पाठशाला, हडोलीं","1: ग्रामहडौली ह.न.: (94 माना 01 से 749","हडोली",94,"लेदी","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,46,"46 - खनपुरा","राजकीय प्राथमिक पाठशाला, खनपुरा","1: ग्रामखनपुरा ह.न.: 243 माना 1 से (09-2: सामदाबपुरमालियान माना 1 से 68","खनपुरा",2,"खिंज़राबाद","खिंज़राबाद","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,47,"47 - तुगलपुर","राजकीय मप्रत्मेक पाठशाला, तुगलपुर","1: ग्रामतुगलपुर ह.न.: (92 माना 1 से (07/4","तुगलपुर",92,"लेदी","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,48,"48 … गोली","राजकीय माध्यमिक पाठशाला, गोली","1: ग्रामडमोली ह.न.: (95 माना 01 से 79","गोली",9,"लेदी","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,49,"49 - बरौली माजरा","राजकीय प्राथमिक पाठशाला, बरौली माजरा","1 : साम बरौली माजरा ह.न.: 191 माना 3 से 101-2: साम रायपुर माना 1 से 57","बरौली माजरा",9,"खिंज़राबाद","खिंज़राबाद","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,50,"60 - दसौरां","राजकीय माध्यमिक पाठशाला, गोरा","1: ग्रामदसौरा ह.न.: (98 माना 01 से 141","दसौरां",9,"याकूबपुर","छछरौली","छछरौली","छछरौली","यमुनानगर",135106,1,Ambala,SC,Jagadhri,""
8,51,"64 … क्रडकौली","राजकीय माध्यमिक पाठशाला, क्स्डकौली","1: ग्रामकड़कौली ह.न.: 171 माना 1 से (88","क्रड़कौली",7,"चुहडपुर कलां","खिंज़राबाद","छछरौली","छछरौली","यमुनानगर",135106,1,Ambala,SC,Jagadhri,""
8,52,"62 … मलकपुर खादर","राजकीय प्राथमिक पाठशाला, मलकपुर खादर-(बांया भाग)","12 ग्राममलकपुरखरेंर्दर ह.न.2 170 माना 01 से (00","मलकपुर खादर",7,"याकूबपुर","छछरौली","छछरौली","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,53,"63 … मलकपुर खादर","राजकीय प्राथमिक पाठशाला, मलकपुर खादर-(बांया भाग)","12 ग्राममलकपुरखरेंर्दर ह.न.2 170 माना 98क से 393/2","मलकपुर खादर",7,"याकूबपुर","छछरौली","छछरौली","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,54,"64 - गुलाबगढ","राजकीय 'माध्यमिक पाठशाला, गुलमृबगढ (साया-भस्म)","1 : साम चुहड़पुर कलां ब्लाक न. 1 ह.न.: (68 माना 1 से (67/5-2: साम चुहड़पुर कलां ब्लाक न. 2 ह.न.: (68 माना 1 से 20क","चुहडपुर कलां",68,"चुहडपुर कलां","खिंज़राबाद","छछरौली","छछरौली","यमुनानगर",135106,1,Ambala,SC,Jagadhri,""
8,55,"66 - गुलाबगढ","राजकीय 'माध्यमिक पाठशाला, गुलमृबगढ (बांया-भस्म)","1 : साम चुहड़पुर कलां ब्लाक न. 2 ह.न.: (68 माना 24 से 539-2: ग्रामगुलाबगढ़ माना 1 से 898","चुहडपुर कलां",68,"चुहडपुर कलां","खिंज़राबाद","छछरौली","छछरौली","यमुनानगर",135106,1,Ambala,SC,Jagadhri,""
8,56,"66 - भूडकलां","राजकीय मप्रत्मेक पाठशाला, भूडकलां","1: ग्रामभूडक्रलां ह.न.: 67 माना 01 से 277--2: ग्रामनैनावाला माना 01 से 29-3: ग्रामडेकरीवाला माना 01 से (3","भूडकलां",6,"चुहडपुर कलां","खिंज़राबाद","खिंज़राबाद","छछरौली","यमुनानगर",135106,1,Ambala,SC,Jagadhri,""
8,57,"67 - माण्डेवाला","राजकीय प्राथमिक पाठशाला, माग्नडेवाला","1: ग्राममाण्डेवाला ह.न.: 64 माना 01 से 34--2: ग्रामकोलीवाला माना 1 से 37-3: ग्रामडोईवाला माना 1 से (2","माग्नडेवाला",64,"चुहडपुर कलां","खिंज़राबाद","खिंज़राबाद","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,58,"68 - भूडमाज़रां","राजकीय प्राथमिक पाठशाला, भूडमाज़रा","1: ग्रामभूडभाज़रा ह.न.: 70 माना 1 से 110-2: ग्रामबल्लेमाज़रा माना 1 से 94/2","भूडमाजरां",7,"देवधर","खिंज़राबाद","खिंज़राबाद","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,59,"69 … र्दडवा'","राजकीय माध्यमिक पाठशाला, दडवा","1: ग्रामदडवा ह.न.: 78 माना 2 से 171-2: ग्राममहजादवाला माना 1 से 25","र्दडवा'",7,"ईस्माईलपुर","खिंज़राबाद","छछरौली","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,60,"60 - देवधर","राजकीय वरिष्ट मप्रत्मेक पाठशाला, देवधर-(बांया भाग)","1 : साम देवधर ह.न.: 72 माना 01 से 243","देवधर",72,"देवधर","खिंज़राबाद","खिंज़राबाद","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,61,"64 - देवधर","राजकीय वरिष्ट मप्रत्मेक पाठशाला, देवधर-(बांया भाग)","1 : साम देवधर ह.न.: 72 माना 36 से 467","देवधर",72,"देवधर","खिंज़राबाद","खिंज़राबाद","छछरौली","यमुनानगर",135121,1,Ambala,SC,Jagadhri,""
8,62,"62 - बेगमपुर","राजकीय मप्रत्मेक पाठशाला, बेगमपुर","1: ग्रामबेगमपुर ह.न.: 80 माना 00 से 369","बेगमपुर",8,"जयधर","खिंज़राबाद","खिंज़राबाद","छछरौली","यमुनानगर",135106,1,Ambala,SC,Jagadhri,""
8,63,"63 - भीलपुरा","राजकीय माध्यमिक पाठशाला, भीलपुरा","1: ग्रामभीलपुरा ह.न.: 76 माना 1 से 97-2: ग्रामशाहजानपुर माना 2 से 53","भीलपुरा",76,"जयधर","खिंज़राबाद","खिंज़राबाद","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,64,"64 - पिपलीमाज़रा","राजकीय प्राथमिक पाठशाला, पिपलीमाज़रा","1 : साम पिपली माजरा ह.न.: (99 माना 1 से 248","पिपली माजरा",9,"याकूबपुर","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,65,"66 - याकूबपुर","राजकीय माध्यमिक पाठशाला, याकूबपुर","1: ग्रामयाक्रूबपुर ह.न.: 197 माना 1 से 728-2: साम खेड़क्री (वेचिराग)","याकूबपुर",9,"याकूबपुर","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,66,"66 … तारूवाला'","राजकीय प्राथमिक पाठशाला, तारूवाला","1: ग्रामतारूवाला ह.न.: 209 माना 1 से 60घ-2: ग्रामखनपुरी माना 01 से 45","तारूवाला'",2,"बलौली","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,67,"67 … गोली","राजकीय माध्यमिक पाठशाला, बलौली","1: ग्रामबलौली ह.न.: 208 माना 0 से (84/","बलौली",2,"बलौली","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,68,"68 … उर्जनी","राजकीय प्राथमिक पाठशाला, उर्जनी","1: ग्रामउर्जनी ह.न.: 203 माना 01 से 224--2: साम चुहड़पुर खुर्द माना 01 से 34क-3: साम गोवरघनपुर (वेचिराग)","उर्जनी",2,"खिंज़राबाद","खिंज़राबाद","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,69,"69 - नाहरताहरपुर","राजकीय प्राथमिक पाठशाला, नाहरताहरपुर","1: ग्रामनाहरताहरषुर ह.न.: 211 माना 0 से 36-2: ग्रामअहसाबपुर माना 1 से (32/2","नाहर ताहरपुर",24,"बलौली","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,70,"70 - शेरपुर","राजकीय प्राथमिक पाठशाला, शेरपुर","1: साम शेरपुर ह.न.: 206 माना 1 से 93-2: ग्रामसिंघषुरा माना 01 से 40","शेरपुर",2,"बलौली","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,71,"74 - छछरोली","राजकीय वरिष्ट मप्रत्मेक पाठशाला, छछरौली-(बांया भाग)","1: ग्रामछछरौली ह.न.: 311 माना 1 से 4667","छछरौली",31,"छछरौली","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,72,"72 - छछरोली","राजकीय वरिष्ट मप्रत्मेक पाठशाला, छछरौली-(बांया भाग)","1 : सामप्यारीलीपुराना वार्डन. 9 माना 1/132 से 4762-2: सामप्यारीलीपुराना वार्डन. 11 माना 1/131/1 से 362","छछरौली",31,"छछरौली","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,73,"73 - छछरोली","राजकीय वरिष्ट मप्रत्मेक पाठशाला, छछरौली-(मध्य भाग)","1 : सामप्यारीलीपुराना वार्डन. 8 माना एप्त-89 से 6177-2: सामप्यारीलीपुराना वार्डन. (0 माना 1-18/2 से 4449","छछरौली",31,"छछरौली","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,74,"74 - छछरोली","राजकीय कन्या वरिष्ट माध्यमिक पाठशाला,-छछरौली (बांया भागा","1 : सामप्यारीलीपुराना वार्डन. 1 माना 01 से 735/1","छछरौली",31,"छछरौली","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,75,"76 - छछरोली","राजकीय कन्या वरिष्ट माध्यमिक पाठशाला,-छछरौली (बांया भागा","1 : सामप्यारीलीपुराना वार्डन. 2 माना 1 से 411/1-2: सामप्यारीलीपुराना वार्डन. 7 माना 1/108 से 374","छछरौली",31,"छछरौली","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,76,"76 - छछरोली","राजकीय प्राथमिक पाठशाला न0 2, छछरौली","1: सामप्यारीलीपुरानावार्डना2 तथा 3 ह.न.: 311 माना 2/नै09 से 384/4-2: सामप्यारीलीपुराना वार्डन. 4 माना 2/109 से 537/6","छछरौली",31,"छछरौली","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,77,"77 - छछरोली","राजकीय कन्या प्राथमिक पाठशाला, छछरौली","1 : सामप्यारीलीपुराना वार्डन. 5 ह.न.: 311 माना 4/107 से 977","छछरौली",31,"छछरौली","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,78,"78 - गनौला","राजकीय प्राथमिक पाठशाला, गनोला","1: ग्रामगनौला ह.न.: 308 माना 1 से 58/4","गनौला",3,"छछरौली","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,79,"79 - लेदाखास","राजकीय प्राथमिक पाठशाला, लेदाखास","1: ग्रामलेदाखाप्त ह.न.: 340 माना 01 से 69","लेदा खास",3,"माण्डखेडी","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
8,80,"8 0 … गनौली","राजकीय मप्रत्मेक पाठशाला, गनौलीं (बांया-भाग)","1: ग्रामगनौली ह.न.: 309 माना 1 से (60","गनौली",30,"छछरौली","छछरौली","छछरौली","छछरौली","यमुनानगर",135103,1,Ambala,SC,Jagadhri,""
